,PNW
4777,3508.505459
4778,3508.505459
4779,3508.505459
4780,3508.505459
4781,3508.505459
4782,3508.505459
4783,3508.505459
4784,3508.505459
4785,3508.505459
4786,3508.505459
4787,3508.505459
4788,3508.505459
4789,3508.505459
4790,3508.505459
4791,3508.505459
4792,3508.505459
4793,3508.505459
4794,3508.505459
4795,3508.505459
4796,3508.505459
4797,3508.505459
4798,3508.505459
4799,3508.505459
4800,3526.66136
4801,3526.66136
4802,3526.66136
4803,3526.66136
4804,3526.66136
4805,3526.66136
4806,3526.66136
4807,3526.66136
4808,3526.66136
4809,3526.66136
4810,3526.66136
4811,3526.66136
4812,3526.66136
4813,3526.66136
4814,3526.66136
4815,3526.66136
4816,3526.66136
4817,3526.66136
4818,3526.66136
4819,3526.66136
4820,3526.66136
4821,3526.66136
4822,3526.66136
4823,3526.66136
4824,3561.712354
4825,3561.712354
4826,3561.712354
4827,3561.712354
4828,3561.712354
4829,3561.712354
4830,3561.712354
4831,3561.712354
4832,3561.712354
4833,3561.712354
4834,3561.712354
4835,3561.712354
4836,3561.712354
4837,3561.712354
4838,3561.712354
4839,3561.712354
4840,3561.712354
4841,3561.712354
4842,3561.712354
4843,3561.712354
4844,3561.712354
4845,3561.712354
4846,3561.712354
4847,3561.712354
4848,3576.122749
4849,3576.122749
4850,3576.122749
4851,3576.122749
4852,3576.122749
4853,3576.122749
4854,3576.122749
4855,3576.122749
4856,3576.122749
4857,3576.122749
4858,3576.122749
4859,3576.122749
4860,3576.122749
4861,3576.122749
4862,3576.122749
4863,3576.122749
4864,3576.122749
4865,3576.122749
4866,3576.122749
4867,3576.122749
4868,3576.122749
4869,3576.122749
4870,3576.122749
4871,3576.122749
4872,3590.475784
4873,3590.475784
4874,3590.475784
4875,3590.475784
4876,3590.475784
4877,3590.475784
4878,3590.475784
4879,3590.475784
4880,3590.475784
4881,3590.475784
4882,3590.475784
4883,3590.475784
4884,3590.475784
4885,3590.475784
4886,3590.475784
4887,3590.475784
4888,3590.475784
4889,3590.475784
4890,3590.475784
4891,3590.475784
4892,3590.475784
4893,3590.475784
4894,3590.475784
4895,3590.475784
4896,3619.35464
4897,3619.35464
4898,3619.35464
4899,3619.35464
4900,3619.35464
4901,3619.35464
4902,3619.35464
4903,3619.35464
4904,3619.35464
4905,3619.35464
4906,3619.35464
4907,3619.35464
4908,3619.35464
4909,3619.35464
4910,3619.35464
4911,3619.35464
4912,3619.35464
4913,3619.35464
4914,3619.35464
4915,3619.35464
4916,3619.35464
4917,3619.35464
4918,3619.35464
4919,3619.35464
4920,3681.703044
4921,3681.703044
4922,3681.703044
4923,3681.703044
4924,3681.703044
4925,3681.703044
4926,3681.703044
4927,3681.703044
4928,3681.703044
4929,3681.703044
4930,3681.703044
4931,3681.703044
4932,3681.703044
4933,3681.703044
4934,3681.703044
4935,3681.703044
4936,3681.703044
4937,3681.703044
4938,3681.703044
4939,3681.703044
4940,3681.703044
4941,3681.703044
4942,3681.703044
4943,3681.703044
4944,3720.003415
4945,3720.003415
4946,3720.003415
4947,3720.003415
4948,3720.003415
4949,3720.003415
4950,3720.003415
4951,3720.003415
4952,3720.003415
4953,3720.003415
4954,3720.003415
4955,3720.003415
4956,3720.003415
4957,3720.003415
4958,3720.003415
4959,3720.003415
4960,3720.003415
4961,3720.003415
4962,3720.003415
4963,3720.003415
4964,3720.003415
4965,3720.003415
4966,3720.003415
4967,3720.003415
4968,3757.980839
4969,3757.980839
4970,3757.980839
4971,3757.980839
4972,3757.980839
4973,3757.980839
4974,3757.980839
4975,3757.980839
4976,3757.980839
4977,3757.980839
4978,3757.980839
4979,3757.980839
4980,3757.980839
4981,3757.980839
4982,3757.980839
4983,3757.980839
4984,3757.980839
4985,3757.980839
4986,3757.980839
4987,3757.980839
4988,3757.980839
4989,3757.980839
4990,3757.980839
4991,3757.980839
4992,3787.813407
4993,3787.813407
4994,3787.813407
4995,3787.813407
4996,3787.813407
4997,3787.813407
4998,3787.813407
4999,3787.813407
5000,3787.813407
5001,3787.813407
5002,3787.813407
5003,3787.813407
5004,3787.813407
5005,3787.813407
5006,3787.813407
5007,3787.813407
5008,3787.813407
5009,3787.813407
5010,3787.813407
5011,3787.813407
5012,3787.813407
5013,3787.813407
5014,3787.813407
5015,3787.813407
5016,3783.742953
5017,3783.742953
5018,3783.742953
5019,3783.742953
5020,3783.742953
5021,3783.742953
5022,3783.742953
5023,3783.742953
5024,3783.742953
5025,3783.742953
5026,3783.742953
5027,3783.742953
5028,3783.742953
5029,3783.742953
5030,3783.742953
5031,3783.742953
5032,3783.742953
5033,3783.742953
5034,3783.742953
5035,3783.742953
5036,3783.742953
5037,3783.742953
5038,3783.742953
5039,3783.742953
5040,3786.439007
5041,3786.439007
5042,3786.439007
5043,3786.439007
5044,3786.439007
5045,3786.439007
5046,3786.439007
5047,3786.439007
5048,3786.439007
5049,3786.439007
5050,3786.439007
5051,3786.439007
5052,3786.439007
5053,3786.439007
5054,3786.439007
5055,3786.439007
5056,3786.439007
5057,3786.439007
5058,3786.439007
5059,3786.439007
5060,3786.439007
5061,3786.439007
5062,3786.439007
5063,3786.439007
5064,3812.01656
5065,3812.01656
5066,3812.01656
5067,3812.01656
5068,3812.01656
5069,3812.01656
5070,3812.01656
5071,3812.01656
5072,3812.01656
5073,3812.01656
5074,3812.01656
5075,3812.01656
5076,3812.01656
5077,3812.01656
5078,3812.01656
5079,3812.01656
5080,3812.01656
5081,3812.01656
5082,3812.01656
5083,3812.01656
5084,3812.01656
5085,3812.01656
5086,3812.01656
5087,3812.01656
5088,3824.304741
5089,3824.304741
5090,3824.304741
5091,3824.304741
5092,3824.304741
5093,3824.304741
5094,3824.304741
5095,3824.304741
5096,3824.304741
5097,3824.304741
5098,3824.304741
5099,3824.304741
5100,3824.304741
5101,3824.304741
5102,3824.304741
5103,3824.304741
5104,3824.304741
5105,3824.304741
5106,3824.304741
5107,3824.304741
5108,3824.304741
5109,3824.304741
5110,3824.304741
5111,3824.304741
5112,3825.384768
5113,3825.384768
5114,3825.384768
5115,3825.384768
5116,3825.384768
5117,3825.384768
5118,3825.384768
5119,3825.384768
5120,3825.384768
5121,3825.384768
5122,3825.384768
5123,3825.384768
5124,3825.384768
5125,3825.384768
5126,3825.384768
5127,3825.384768
5128,3825.384768
5129,3825.384768
5130,3825.384768
5131,3825.384768
5132,3825.384768
5133,3825.384768
5134,3825.384768
5135,3825.384768
5136,3827.67506
5137,3827.67506
5138,3827.67506
5139,3827.67506
5140,3827.67506
5141,3827.67506
5142,3827.67506
5143,3827.67506
5144,3827.67506
5145,3827.67506
5146,3827.67506
5147,3827.67506
5148,3827.67506
5149,3827.67506
5150,3827.67506
5151,3827.67506
5152,3827.67506
5153,3827.67506
5154,3827.67506
5155,3827.67506
5156,3827.67506
5157,3827.67506
5158,3827.67506
5159,3827.67506
5160,3816.040227
5161,3816.040227
5162,3816.040227
5163,3816.040227
5164,3816.040227
5165,3816.040227
5166,3816.040227
5167,3816.040227
5168,3816.040227
5169,3816.040227
5170,3816.040227
5171,3816.040227
5172,3816.040227
5173,3816.040227
5174,3816.040227
5175,3816.040227
5176,3816.040227
5177,3816.040227
5178,3816.040227
5179,3816.040227
5180,3816.040227
5181,3816.040227
5182,3816.040227
5183,3816.040227
5184,3801.734091
5185,3801.734091
5186,3801.734091
5187,3801.734091
5188,3801.734091
5189,3801.734091
5190,3801.734091
5191,3801.734091
5192,3801.734091
5193,3801.734091
5194,3801.734091
5195,3801.734091
5196,3801.734091
5197,3801.734091
5198,3801.734091
5199,3801.734091
5200,3801.734091
5201,3801.734091
5202,3801.734091
5203,3801.734091
5204,3801.734091
5205,3801.734091
5206,3801.734091
5207,3801.734091
5208,3797.313508
5209,3797.313508
5210,3797.313508
5211,3797.313508
5212,3797.313508
5213,3797.313508
5214,3797.313508
5215,3797.313508
5216,3797.313508
5217,3797.313508
5218,3797.313508
5219,3797.313508
5220,3797.313508
5221,3797.313508
5222,3797.313508
5223,3797.313508
5224,3797.313508
5225,3797.313508
5226,3797.313508
5227,3797.313508
5228,3797.313508
5229,3797.313508
5230,3797.313508
5231,3797.313508
5232,3796.928914
5233,3796.928914
5234,3796.928914
5235,3796.928914
5236,3796.928914
5237,3796.928914
5238,3796.928914
5239,3796.928914
5240,3796.928914
5241,3796.928914
5242,3796.928914
5243,3796.928914
5244,3796.928914
5245,3796.928914
5246,3796.928914
5247,3796.928914
5248,3796.928914
5249,3796.928914
5250,3796.928914
5251,3796.928914
5252,3796.928914
5253,3796.928914
5254,3796.928914
5255,3796.928914
5256,3819.63274
5257,3819.63274
5258,3819.63274
5259,3819.63274
5260,3819.63274
5261,3819.63274
5262,3819.63274
5263,3819.63274
5264,3819.63274
5265,3819.63274
5266,3819.63274
5267,3819.63274
5268,3819.63274
5269,3819.63274
5270,3819.63274
5271,3819.63274
5272,3819.63274
5273,3819.63274
5274,3819.63274
5275,3819.63274
5276,3819.63274
5277,3819.63274
5278,3819.63274
5279,3819.63274
5280,3814.547814
5281,3814.547814
5282,3814.547814
5283,3814.547814
5284,3814.547814
5285,3814.547814
5286,3814.547814
5287,3814.547814
5288,3814.547814
5289,3814.547814
5290,3814.547814
5291,3814.547814
5292,3814.547814
5293,3814.547814
5294,3814.547814
5295,3814.547814
5296,3814.547814
5297,3814.547814
5298,3814.547814
5299,3814.547814
5300,3814.547814
5301,3814.547814
5302,3814.547814
5303,3814.547814
5304,3816.120998
5305,3816.120998
5306,3816.120998
5307,3816.120998
5308,3816.120998
5309,3816.120998
5310,3816.120998
5311,3816.120998
5312,3816.120998
5313,3816.120998
5314,3816.120998
5315,3816.120998
5316,3816.120998
5317,3816.120998
5318,3816.120998
5319,3816.120998
5320,3816.120998
5321,3816.120998
5322,3816.120998
5323,3816.120998
5324,3816.120998
5325,3816.120998
5326,3816.120998
5327,3816.120998
5328,3819.937027
5329,3819.937027
5330,3819.937027
5331,3819.937027
5332,3819.937027
5333,3819.937027
5334,3819.937027
5335,3819.937027
5336,3819.937027
5337,3819.937027
5338,3819.937027
5339,3819.937027
5340,3819.937027
5341,3819.937027
5342,3819.937027
5343,3819.937027
5344,3819.937027
5345,3819.937027
5346,3819.937027
5347,3819.937027
5348,3819.937027
5349,3819.937027
5350,3819.937027
5351,3819.937027
5352,3826.212785
5353,3826.212785
5354,3826.212785
5355,3826.212785
5356,3826.212785
5357,3826.212785
5358,3826.212785
5359,3826.212785
5360,3826.212785
5361,3826.212785
5362,3826.212785
5363,3826.212785
5364,3826.212785
5365,3826.212785
5366,3826.212785
5367,3826.212785
5368,3826.212785
5369,3826.212785
5370,3826.212785
5371,3826.212785
5372,3826.212785
5373,3826.212785
5374,3826.212785
5375,3826.212785
5376,3834.718122
5377,3834.718122
5378,3834.718122
5379,3834.718122
5380,3834.718122
5381,3834.718122
5382,3834.718122
5383,3834.718122
5384,3834.718122
5385,3834.718122
5386,3834.718122
5387,3834.718122
5388,3834.718122
5389,3834.718122
5390,3834.718122
5391,3834.718122
5392,3834.718122
5393,3834.718122
5394,3834.718122
5395,3834.718122
5396,3834.718122
5397,3834.718122
5398,3834.718122
5399,3834.718122
5400,3860.726544
5401,3860.726544
5402,3860.726544
5403,3860.726544
5404,3860.726544
5405,3860.726544
5406,3860.726544
5407,3860.726544
5408,3860.726544
5409,3860.726544
5410,3860.726544
5411,3860.726544
5412,3860.726544
5413,3860.726544
5414,3860.726544
5415,3860.726544
5416,3860.726544
5417,3860.726544
5418,3860.726544
5419,3860.726544
5420,3860.726544
5421,3860.726544
5422,3860.726544
5423,3860.726544
5424,3870.873455
5425,3870.873455
5426,3870.873455
5427,3870.873455
5428,3870.873455
5429,3870.873455
5430,3870.873455
5431,3870.873455
5432,3870.873455
5433,3870.873455
5434,3870.873455
5435,3870.873455
5436,3870.873455
5437,3870.873455
5438,3870.873455
5439,3870.873455
5440,3870.873455
5441,3870.873455
5442,3870.873455
5443,3870.873455
5444,3870.873455
5445,3870.873455
5446,3870.873455
5447,3870.873455
5448,3863.327723
5449,3863.327723
5450,3863.327723
5451,3863.327723
5452,3863.327723
5453,3863.327723
5454,3863.327723
5455,3863.327723
5456,3863.327723
5457,3863.327723
5458,3863.327723
5459,3863.327723
5460,3863.327723
5461,3863.327723
5462,3863.327723
5463,3863.327723
5464,3863.327723
5465,3863.327723
5466,3863.327723
5467,3863.327723
5468,3863.327723
5469,3863.327723
5470,3863.327723
5471,3863.327723
5472,3859.919266
5473,3859.919266
5474,3859.919266
5475,3859.919266
5476,3859.919266
5477,3859.919266
5478,3859.919266
5479,3859.919266
5480,3859.919266
5481,3859.919266
5482,3859.919266
5483,3859.919266
5484,3859.919266
5485,3859.919266
5486,3859.919266
5487,3859.919266
5488,3859.919266
5489,3859.919266
5490,3859.919266
5491,3859.919266
5492,3859.919266
5493,3859.919266
5494,3859.919266
5495,3859.919266
5496,3834.078865
5497,3834.078865
5498,3834.078865
5499,3834.078865
5500,3834.078865
5501,3834.078865
5502,3834.078865
5503,3834.078865
5504,3834.078865
5505,3834.078865
5506,3834.078865
5507,3834.078865
5508,3834.078865
5509,3834.078865
5510,3834.078865
5511,3834.078865
5512,3834.078865
5513,3834.078865
5514,3834.078865
5515,3834.078865
5516,3834.078865
5517,3834.078865
5518,3834.078865
5519,3834.078865
5520,3806.672972
5521,3806.672972
5522,3806.672972
5523,3806.672972
5524,3806.672972
5525,3806.672972
5526,3806.672972
5527,3806.672972
5528,3806.672972
5529,3806.672972
5530,3806.672972
5531,3806.672972
5532,3806.672972
5533,3806.672972
5534,3806.672972
5535,3806.672972
5536,3806.672972
5537,3806.672972
5538,3806.672972
5539,3806.672972
5540,3806.672972
5541,3806.672972
5542,3806.672972
5543,3806.672972
5544,3784.36514
5545,3784.36514
5546,3784.36514
5547,3784.36514
5548,3784.36514
5549,3784.36514
5550,3784.36514
5551,3784.36514
5552,3784.36514
5553,3784.36514
5554,3784.36514
5555,3784.36514
5556,3784.36514
5557,3784.36514
5558,3784.36514
5559,3784.36514
5560,3784.36514
5561,3784.36514
5562,3784.36514
5563,3784.36514
5564,3784.36514
5565,3784.36514
5566,3784.36514
5567,3784.36514
5568,3776.853596
5569,3776.853596
5570,3776.853596
5571,3776.853596
5572,3776.853596
5573,3776.853596
5574,3776.853596
5575,3776.853596
5576,3776.853596
5577,3776.853596
5578,3776.853596
5579,3776.853596
5580,3776.853596
5581,3776.853596
5582,3776.853596
5583,3776.853596
5584,3776.853596
5585,3776.853596
5586,3776.853596
5587,3776.853596
5588,3776.853596
5589,3776.853596
5590,3776.853596
5591,3776.853596
5592,3769.166022
5593,3769.166022
5594,3769.166022
5595,3769.166022
5596,3769.166022
5597,3769.166022
5598,3769.166022
5599,3769.166022
5600,3769.166022
5601,3769.166022
5602,3769.166022
5603,3769.166022
5604,3769.166022
5605,3769.166022
5606,3769.166022
5607,3769.166022
5608,3769.166022
5609,3769.166022
5610,3769.166022
5611,3769.166022
5612,3769.166022
5613,3769.166022
5614,3769.166022
5615,3769.166022
5616,3746.496107
5617,3746.496107
5618,3746.496107
5619,3746.496107
5620,3746.496107
5621,3746.496107
5622,3746.496107
5623,3746.496107
5624,3746.496107
5625,3746.496107
5626,3746.496107
5627,3746.496107
5628,3746.496107
5629,3746.496107
5630,3746.496107
5631,3746.496107
5632,3746.496107
5633,3746.496107
5634,3746.496107
5635,3746.496107
5636,3746.496107
5637,3746.496107
5638,3746.496107
5639,3746.496107
5640,3686.127969
5641,3686.127969
5642,3686.127969
5643,3686.127969
5644,3686.127969
5645,3686.127969
5646,3686.127969
5647,3686.127969
5648,3686.127969
5649,3686.127969
5650,3686.127969
5651,3686.127969
5652,3686.127969
5653,3686.127969
5654,3686.127969
5655,3686.127969
5656,3686.127969
5657,3686.127969
5658,3686.127969
5659,3686.127969
5660,3686.127969
5661,3686.127969
5662,3686.127969
5663,3686.127969
5664,3650.253517
5665,3650.253517
5666,3650.253517
5667,3650.253517
5668,3650.253517
5669,3650.253517
5670,3650.253517
5671,3650.253517
5672,3650.253517
5673,3650.253517
5674,3650.253517
5675,3650.253517
5676,3650.253517
5677,3650.253517
5678,3650.253517
5679,3650.253517
5680,3650.253517
5681,3650.253517
5682,3650.253517
5683,3650.253517
5684,3650.253517
5685,3650.253517
5686,3650.253517
5687,3650.253517
5688,3607.729808
5689,3607.729808
5690,3607.729808
5691,3607.729808
5692,3607.729808
5693,3607.729808
5694,3607.729808
5695,3607.729808
5696,3607.729808
5697,3607.729808
5698,3607.729808
5699,3607.729808
5700,3607.729808
5701,3607.729808
5702,3607.729808
5703,3607.729808
5704,3607.729808
5705,3607.729808
5706,3607.729808
5707,3607.729808
5708,3607.729808
5709,3607.729808
5710,3607.729808
5711,3607.729808
5712,3576.516502
5713,3576.516502
5714,3576.516502
5715,3576.516502
5716,3576.516502
5717,3576.516502
5718,3576.516502
5719,3576.516502
5720,3576.516502
5721,3576.516502
5722,3576.516502
5723,3576.516502
5724,3576.516502
5725,3576.516502
5726,3576.516502
5727,3576.516502
5728,3576.516502
5729,3576.516502
5730,3576.516502
5731,3576.516502
5732,3576.516502
5733,3576.516502
5734,3576.516502
5735,3576.516502
5736,3577.455512
5737,3577.455512
5738,3577.455512
5739,3577.455512
5740,3577.455512
5741,3577.455512
5742,3577.455512
5743,3577.455512
5744,3577.455512
5745,3577.455512
5746,3577.455512
5747,3577.455512
5748,3577.455512
5749,3577.455512
5750,3577.455512
5751,3577.455512
5752,3577.455512
5753,3577.455512
5754,3577.455512
5755,3577.455512
5756,3577.455512
5757,3577.455512
5758,3577.455512
5759,3577.455512
5760,3563.912219
5761,3563.912219
5762,3563.912219
5763,3563.912219
5764,3563.912219
5765,3563.912219
5766,3563.912219
5767,3563.912219
5768,3563.912219
5769,3563.912219
5770,3563.912219
5771,3563.912219
5772,3563.912219
5773,3563.912219
5774,3563.912219
5775,3563.912219
5776,3563.912219
5777,3563.912219
5778,3563.912219
5779,3563.912219
5780,3563.912219
5781,3563.912219
5782,3563.912219
5783,3563.912219
5784,3553.76905
5785,3553.76905
5786,3553.76905
5787,3553.76905
5788,3553.76905
5789,3553.76905
5790,3553.76905
5791,3553.76905
5792,3553.76905
5793,3553.76905
5794,3553.76905
5795,3553.76905
5796,3553.76905
5797,3553.76905
5798,3553.76905
5799,3553.76905
5800,3553.76905
5801,3553.76905
5802,3553.76905
5803,3553.76905
5804,3553.76905
5805,3553.76905
5806,3553.76905
5807,3553.76905
5808,3529.84433
5809,3529.84433
5810,3529.84433
5811,3529.84433
5812,3529.84433
5813,3529.84433
5814,3529.84433
5815,3529.84433
5816,3529.84433
5817,3529.84433
5818,3529.84433
5819,3529.84433
5820,3529.84433
5821,3529.84433
5822,3529.84433
5823,3529.84433
5824,3529.84433
5825,3529.84433
5826,3529.84433
5827,3529.84433
5828,3529.84433
5829,3529.84433
5830,3529.84433
5831,3529.84433
5832,3520.604598
5833,3520.604598
5834,3520.604598
5835,3520.604598
5836,3520.604598
5837,3520.604598
5838,3520.604598
5839,3520.604598
5840,3520.604598
5841,3520.604598
5842,3520.604598
5843,3520.604598
5844,3520.604598
5845,3520.604598
5846,3520.604598
5847,3520.604598
5848,3520.604598
5849,3520.604598
5850,3520.604598
5851,3520.604598
5852,3520.604598
5853,3520.604598
5854,3520.604598
5855,3520.604598
5856,3503.315687
5857,3503.315687
5858,3503.315687
5859,3503.315687
5860,3503.315687
5861,3503.315687
5862,3503.315687
5863,3503.315687
5864,3503.315687
5865,3503.315687
5866,3503.315687
5867,3503.315687
5868,3503.315687
5869,3503.315687
5870,3503.315687
5871,3503.315687
5872,3503.315687
5873,3503.315687
5874,3503.315687
5875,3503.315687
5876,3503.315687
5877,3503.315687
5878,3503.315687
5879,3503.315687
5880,3482.411875
5881,3482.411875
5882,3482.411875
5883,3482.411875
5884,3482.411875
5885,3482.411875
5886,3482.411875
5887,3482.411875
5888,3482.411875
5889,3482.411875
5890,3482.411875
5891,3482.411875
5892,3482.411875
5893,3482.411875
5894,3482.411875
5895,3482.411875
5896,3482.411875
5897,3482.411875
5898,3482.411875
5899,3482.411875
5900,3482.411875
5901,3482.411875
5902,3482.411875
5903,3482.411875
5904,3487.211756
5905,3487.211756
5906,3487.211756
5907,3487.211756
5908,3487.211756
5909,3487.211756
5910,3487.211756
5911,3487.211756
5912,3487.211756
5913,3487.211756
5914,3487.211756
5915,3487.211756
5916,3487.211756
5917,3487.211756
5918,3487.211756
5919,3487.211756
5920,3487.211756
5921,3487.211756
5922,3487.211756
5923,3487.211756
5924,3487.211756
5925,3487.211756
5926,3487.211756
5927,3487.211756
5928,3485.438996
5929,3485.438996
5930,3485.438996
5931,3485.438996
5932,3485.438996
5933,3485.438996
5934,3485.438996
5935,3485.438996
5936,3485.438996
5937,3485.438996
5938,3485.438996
5939,3485.438996
5940,3485.438996
5941,3485.438996
5942,3485.438996
5943,3485.438996
5944,3485.438996
5945,3485.438996
5946,3485.438996
5947,3485.438996
5948,3485.438996
5949,3485.438996
5950,3485.438996
5951,3485.438996
5952,3496.859777
5953,3496.859777
5954,3496.859777
5955,3496.859777
5956,3496.859777
5957,3496.859777
5958,3496.859777
5959,3496.859777
5960,3496.859777
5961,3496.859777
5962,3496.859777
5963,3496.859777
5964,3496.859777
5965,3496.859777
5966,3496.859777
5967,3496.859777
5968,3496.859777
5969,3496.859777
5970,3496.859777
5971,3496.859777
5972,3496.859777
5973,3496.859777
5974,3496.859777
5975,3496.859777
5976,3496.179393
5977,3496.179393
5978,3496.179393
5979,3496.179393
5980,3496.179393
5981,3496.179393
5982,3496.179393
5983,3496.179393
5984,3496.179393
5985,3496.179393
5986,3496.179393
5987,3496.179393
5988,3496.179393
5989,3496.179393
5990,3496.179393
5991,3496.179393
5992,3496.179393
5993,3496.179393
5994,3496.179393
5995,3496.179393
5996,3496.179393
5997,3496.179393
5998,3496.179393
5999,3496.179393
6000,3505.183708
6001,3505.183708
6002,3505.183708
6003,3505.183708
6004,3505.183708
6005,3505.183708
6006,3505.183708
6007,3505.183708
6008,3505.183708
6009,3505.183708
6010,3505.183708
6011,3505.183708
6012,3505.183708
6013,3505.183708
6014,3505.183708
6015,3505.183708
6016,3505.183708
6017,3505.183708
6018,3505.183708
6019,3505.183708
6020,3505.183708
6021,3505.183708
6022,3505.183708
6023,3505.183708
6024,3494.826746
6025,3494.826746
6026,3494.826746
6027,3494.826746
6028,3494.826746
6029,3494.826746
6030,3494.826746
6031,3494.826746
6032,3494.826746
6033,3494.826746
6034,3494.826746
6035,3494.826746
6036,3494.826746
6037,3494.826746
6038,3494.826746
6039,3494.826746
6040,3494.826746
6041,3494.826746
6042,3494.826746
6043,3494.826746
6044,3494.826746
6045,3494.826746
6046,3494.826746
6047,3494.826746
6048,3476.433084
6049,3476.433084
6050,3476.433084
6051,3476.433084
6052,3476.433084
6053,3476.433084
6054,3476.433084
6055,3476.433084
6056,3476.433084
6057,3476.433084
6058,3476.433084
6059,3476.433084
6060,3476.433084
6061,3476.433084
6062,3476.433084
6063,3476.433084
6064,3476.433084
6065,3476.433084
6066,3476.433084
6067,3476.433084
6068,3476.433084
6069,3476.433084
6070,3476.433084
6071,3476.433084
6072,3463.215989
6073,3463.215989
6074,3463.215989
6075,3463.215989
6076,3463.215989
6077,3463.215989
6078,3463.215989
6079,3463.215989
6080,3463.215989
6081,3463.215989
6082,3463.215989
6083,3463.215989
6084,3463.215989
6085,3463.215989
6086,3463.215989
6087,3463.215989
6088,3463.215989
6089,3463.215989
6090,3463.215989
6091,3463.215989
6092,3463.215989
6093,3463.215989
6094,3463.215989
6095,3463.215989
6096,3441.886486
6097,3441.886486
6098,3441.886486
6099,3441.886486
6100,3441.886486
6101,3441.886486
6102,3441.886486
6103,3441.886486
6104,3441.886486
6105,3441.886486
6106,3441.886486
6107,3441.886486
6108,3441.886486
6109,3441.886486
6110,3441.886486
6111,3441.886486
6112,3441.886486
6113,3441.886486
6114,3441.886486
6115,3441.886486
6116,3441.886486
6117,3441.886486
6118,3441.886486
6119,3441.886486
6120,3428.139577
6121,3428.139577
6122,3428.139577
6123,3428.139577
6124,3428.139577
6125,3428.139577
6126,3428.139577
6127,3428.139577
6128,3428.139577
6129,3428.139577
6130,3428.139577
6131,3428.139577
6132,3428.139577
6133,3428.139577
6134,3428.139577
6135,3428.139577
6136,3428.139577
6137,3428.139577
6138,3428.139577
6139,3428.139577
6140,3428.139577
6141,3428.139577
6142,3428.139577
6143,3428.139577
6144,3418.663879
6145,3418.663879
6146,3418.663879
6147,3418.663879
6148,3418.663879
6149,3418.663879
6150,3418.663879
6151,3418.663879
6152,3418.663879
6153,3418.663879
6154,3418.663879
6155,3418.663879
6156,3418.663879
6157,3418.663879
6158,3418.663879
6159,3418.663879
6160,3418.663879
6161,3418.663879
6162,3418.663879
6163,3418.663879
6164,3418.663879
6165,3418.663879
6166,3418.663879
6167,3418.663879
6168,3432.270755
6169,3432.270755
6170,3432.270755
6171,3432.270755
6172,3432.270755
6173,3432.270755
6174,3432.270755
6175,3432.270755
6176,3432.270755
6177,3432.270755
6178,3432.270755
6179,3432.270755
6180,3432.270755
6181,3432.270755
6182,3432.270755
6183,3432.270755
6184,3432.270755
6185,3432.270755
6186,3432.270755
6187,3432.270755
6188,3432.270755
6189,3432.270755
6190,3432.270755
6191,3432.270755
6192,3417.943349
6193,3417.943349
6194,3417.943349
6195,3417.943349
6196,3417.943349
6197,3417.943349
6198,3417.943349
6199,3417.943349
6200,3417.943349
6201,3417.943349
6202,3417.943349
6203,3417.943349
6204,3417.943349
6205,3417.943349
6206,3417.943349
6207,3417.943349
6208,3417.943349
6209,3417.943349
6210,3417.943349
6211,3417.943349
6212,3417.943349
6213,3417.943349
6214,3417.943349
6215,3417.943349
6216,3406.924642
6217,3406.924642
6218,3406.924642
6219,3406.924642
6220,3406.924642
6221,3406.924642
6222,3406.924642
6223,3406.924642
6224,3406.924642
6225,3406.924642
6226,3406.924642
6227,3406.924642
6228,3406.924642
6229,3406.924642
6230,3406.924642
6231,3406.924642
6232,3406.924642
6233,3406.924642
6234,3406.924642
6235,3406.924642
6236,3406.924642
6237,3406.924642
6238,3406.924642
6239,3406.924642
6240,3406.868541
6241,3406.868541
6242,3406.868541
6243,3406.868541
6244,3406.868541
6245,3406.868541
6246,3406.868541
6247,3406.868541
6248,3406.868541
6249,3406.868541
6250,3406.868541
6251,3406.868541
6252,3406.868541
6253,3406.868541
6254,3406.868541
6255,3406.868541
6256,3406.868541
6257,3406.868541
6258,3406.868541
6259,3406.868541
6260,3406.868541
6261,3406.868541
6262,3406.868541
6263,3406.868541
6264,3405.310132
6265,3405.310132
6266,3405.310132
6267,3405.310132
6268,3405.310132
6269,3405.310132
6270,3405.310132
6271,3405.310132
6272,3405.310132
6273,3405.310132
6274,3405.310132
6275,3405.310132
6276,3405.310132
6277,3405.310132
6278,3405.310132
6279,3405.310132
6280,3405.310132
6281,3405.310132
6282,3405.310132
6283,3405.310132
6284,3405.310132
6285,3405.310132
6286,3405.310132
6287,3405.310132
6288,3402.402889
6289,3402.402889
6290,3402.402889
6291,3402.402889
6292,3402.402889
6293,3402.402889
6294,3402.402889
6295,3402.402889
6296,3402.402889
6297,3402.402889
6298,3402.402889
6299,3402.402889
6300,3402.402889
6301,3402.402889
6302,3402.402889
6303,3402.402889
6304,3402.402889
6305,3402.402889
6306,3402.402889
6307,3402.402889
6308,3402.402889
6309,3402.402889
6310,3402.402889
6311,3402.402889
6312,3392.950599
6313,3392.950599
6314,3392.950599
6315,3392.950599
6316,3392.950599
6317,3392.950599
6318,3392.950599
6319,3392.950599
6320,3392.950599
6321,3392.950599
6322,3392.950599
6323,3392.950599
6324,3392.950599
6325,3392.950599
6326,3392.950599
6327,3392.950599
6328,3392.950599
6329,3392.950599
6330,3392.950599
6331,3392.950599
